,Establishment,Rating,Review Count,Address,countryCode,District,Star Rating,Distance,Level,type,image
1203,other,0.0,575,27 Podskalská,cz,Prague 2,3,1.9,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/137241474.jpg?k=1cfffa8dc370b89bc519b54b19b1147f789339f674719d450a35825435a44f3e&o=
1204,Hotel,0.0,1369,Plzeňská 577/25 577/25,cz,Prague 5,3,2.4,L2,SILVER,https://cf.bstatic.com/xdata/images/hotel/square600/306097152.jpg?k=fad584ac79ab712fd6ee545af2ae5a1fb99a7caacce8c74aca1d18f2a22a5a02&o=
1205,Apartment,0.0,15,Daliborova,cz,Prague,3,8.7,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/346451585.jpg?k=1aaa2931dae1e51c634269d7389220615d8ddc2cdccf92381943e3a7001a99a7&o=
1207,other,0.0,449,Jinonická,cz,Prague 5,3,4.1,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/384039680.jpg?k=f22a8e362f75a541da364fb298c6750427a77e35cad70736ccaa0cc77d8fae9b&o=
1208,Apartment,9.8,32,Smetanovo nábřeží 12,cz,Prague 1,4,0.7,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/338422047.jpg?k=456607eff06f631a52e929b8f988d56f3b7a8c33ae8133961a8c3b6b15a5b344&o=
1209,other,9.7,136,Salvátorská 925/2,cz,Prague 1,0,0.2,L2,SILVER,https://cf.bstatic.com/xdata/images/hotel/square600/235163466.jpg?k=ad5aa9eca894ca405f102af4212179bdeba224e45735f1ce599f4e34eccee61b&o=
1210,Apartment,9.4,21,25 Na Žertvách,cz,Prague 8,3,4.5,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/388136178.jpg?k=f0c50f29dd734302e39219e9ab5db7bdf503ef04898cf9a5c0d368497f38edb3&o=
1212,Apartment,0.0,139,Cimburkova 33,cz,Prague 3,3,2.2,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/103420223.jpg?k=30f785df359c8fcecee6064e0bcaed0b46bb9433d622fb45f9116baacc300957&o=
1213,Hotel,9.5,490,"Nový svět 76/1, Praha 1 Hradčany",cz,Prague 1,4,0.002,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/161341010.jpg?k=b66eed82be7abc7b70dd4323e0140a547ecc37a92f8ba27b3fd8d5e6c577c71d&o=
1216,other,0.0,35,25 Na Žertvách 8.1,cz,Prague 8,3,4.5,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/380319254.jpg?k=c0e1dc2b0f5086bc1d76b6426da0fc638dec78f12dfff1f00e45a39b5700b4cd&o=
1220,Hotel,9.6,3872,Konviktska 14,cz,Prague 1,3,0.6,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/20620298.jpg?k=f0392a86bec1e532275e7e8b64714ca99219fc6ecdfb12d35b3185730bffee29&o=
1221,Hotel,0.0,2701,Kubisova 23,cz,Prague 8,4,4.4,L2,SILVER,https://cf.bstatic.com/xdata/images/hotel/square600/109942347.jpg?k=6087324224b12b5548ddfb0306a7545ddb6c55a0b3809f2479870353fc9adbda&o=
1222,Apartment,9.6,733,U Milosrdnych 4,cz,Prague 1,3,0.5,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/245911441.jpg?k=55598834862c52311878ae8be5c8db4df020e623fed12c65d41aaa8d6f76cafe&o=
1223,Hotel,0.0,576,Pikovická 199/3,cz,Prague 4,3,6.5,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/160986140.jpg?k=c95147182de3a99889b01dabb185dbdac00472ea9caa809cef53128c5c928468&o=
1224,other,9.3,38,Spanelska 742/6 Praha 2 - Vinohrady,cz,Prague 2,0,1.3,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/236331598.jpg?k=338785c6cdf3edccdcf6842dd859d08c120f0cee02d666f81a847b0fe96effba&o=
1226,Hotel,0.0,1154,Ke Stírce 1774/42,cz,Prague 8,3,4.6,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/56036636.jpg?k=521f152c184cda3efbc483e20ac718e2361536d4e3b9a8cd21516e66174acff3&o=
1227,Apartment,9.7,38,Jungmannovo náměstí 7,cz,Prague 1,3,0.45,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/238601352.jpg?k=9b6302041c0c2330dcbb707092e2358079d48b0b84f4f510c4f7b41a79e04453&o=
1228,Hotel,9.9,226,Nerudova 14,cz,Prague 1,4,1.4,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/403561420.jpg?k=c9fbe310ee9eb4fa23c71dc418f11ad7f19fe777e5f07942643a74e4421beb61&o=
1229,Hotel,0.0,1056,Spálená 98/31,cz,Prague 1,3,0.7,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/39810450.jpg?k=8829571eb8cd31a08de0f8ffb09bbe97c5554bfac259fab76dca1b1c5be61699&o=
1230,Hotel,0.0,728,K Horkám 56,cz,Prague,4,8.6,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/412932774.jpg?k=8813c7238cc8a1f7ddf1450086eca62a6aee09df253a5338dd12ce0aa84d70ea&o=
1231,Apartment,0.0,248,Naplavni 2,cz,Prague 2,4,1.3,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/15874239.jpg?k=1d166fc63a856ef84e30be4ee94610012a232d1b44b26cbca7212028d5457627&o=
1232,other,9.3,7,38 Masarykovo nábřeží,cz,Prague 1,0,0.9,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/383960764.jpg?k=fa5610f232a009735e2943f48b1783412e20ca6340c48568eb87d486532e30e1&o=
1233,Hotel,9.5,1159,Nerudova 44,cz,Prague 1,4,1.7,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/188614712.jpg?k=edbdc1fd7f67b1237027efeeea58dba18694c5fcebeaf28e70af173b7d0e61f6&o=
1234,Apartment,9.8,49,Melantrichova 470/8 3rd floor,cz,Prague 1,3,0.2,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/85896006.jpg?k=9451250a9b89a9a7c5b3787c35744c1d1751a3341a8024f198e27e88fa02d159&o=
1235,Hotel,0.0,239,Jungmannova 5,cz,Prague 1,0,0.8,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/368924377.jpg?k=b015ce6c5028e3253948c9a8c7f35991db79afc275822a37a1a442e7f6e223a1&o=
1236,other,0.0,93,Korunni 49,cz,Prague 2,3,2.2,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/106789256.jpg?k=89150a47ef637360f89c3e251720ee72b8aa58e3076c155c4bf4c59b6a46db4b&o=
1237,other,9.8,126,19 Kozí,cz,Prague 1,0,0.5,L2,SILVER,https://cf.bstatic.com/xdata/images/hotel/square600/330314753.jpg?k=77e774fd0999766f282cc9393ecf6ea91faf218d2a56d7892dc9332402b3821c&o=
1238,other,0.0,1942,Evropská 15,cz,Prague 6,4,2.6,L2,SILVER,https://cf.bstatic.com/xdata/images/hotel/square600/274413110.jpg?k=4de448aa027ff522f164ce66aaca2dba8a22632cc537af2064fbc2a5a8db7e44&o=
1239,Hotel,9.3,390,22 Na Smetance,cz,Prague 2,4,1.5,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/187266525.jpg?k=11b8d43c5c141cf2c74e9af98612967e7bf4bf6489676386f36277958f8c0b7e&o=
1240,Hotel,0.0,1380,U Staré Cihelny 11,cz,Prague 3,3,4.4,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/122218048.jpg?k=277ef3c792d9f140607e7e712b902f7aa760fc07c2d64d3476a854ebde8032c7&o=
1241,Apartment,9.6,168,Dusni 1,cz,Prague 1,3,0.2,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/77839404.jpg?k=2fb482be213615069357e0e84ea5cc9af43f17251ed869e2c8d72ee283843329&o=
1242,Apartment,9.6,315,3 Cihelná,cz,Prague 1,4,0.8,L2,SILVER,https://cf.bstatic.com/xdata/images/hotel/square600/257038691.jpg?k=8393fb1c37475bdb69707ced4fd948adf51e9782f7c5b37fdd899c9424b0e104&o=
1243,Hotel,0.0,879,Okrajní 1,cz,Prague,4,4.4,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/41148871.jpg?k=076728f55079a67a49ffff7110437c0b8132a1d592634981373219798bc229fe&o=
1244,Apartment,9.4,169,18 Gorazdova,cz,Prague 2,3,1.4,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/189569812.jpg?k=9ec071ee7e30dac865eb2281ff670431b93040a81e5824880d9203ed02bda952&o=
1245,Hotel,0.0,1051,Máchova 11,cz,Prague 2,3,2.2,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/143597648.jpg?k=044f75a05b763c17f62ae533067790d4d357715ebc6bbf371b7d400fbb25e660&o=
1246,other,0.0,18,28 Vinohradská,cz,Prague 2,3,1.6,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/171159286.jpg?k=3fa88bbc0fa3f746d836d175c55d644a558fb6fc2b8998147654533a4015ac7f&o=
1247,Hotel,9.7,200,Tržiště 19,cz,Prague 1,5,1.4,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/374682401.jpg?k=ba8e29ed21cd6d43dc127026fb063828aabcedc21596712f79f54b85b3de9155&o=
1248,Apartment,9.5,29,Ve Smečkách 28,cz,Prague 1,3,0.001,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/344282817.jpg?k=e3b1c51f705979aa817f51cdb91f5d42ccd9b2342b6f79b2d8c4621b58e2ab00&o=
1249,Apartment,10.0,28,5 Týnská ulička,cz,Prague 1,3,0.15,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/350700343.jpg?k=c9539ae1ac4b5764cf6765609ab3754b982d027f5636a0ff211b998fabaaed76&o=
1250,Hotel,9.5,1598,Wenceslas Square. 840/5 110 00 Praha 1 República Checa,cz,Prague 1,5,0.45,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/146678065.jpg?k=95866775219239ae52e005420c802d0730bac4218c324d498f33d7de2187c276&o=
1251,other,9.7,648,Liliová 15,cz,Prague 1,3,0.4,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/271025648.jpg?k=18d5977ab74901159d7dc5dba9f7bc91915fdf13101f84613743f73ce9d86c72&o=
1252,Apartment,9.6,56,Ostrovní,cz,Prague 1,3,0.8,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/340106996.jpg?k=e5650024499fbfd14db38e45e4e567fa23165b09949eaf31eedfe7903d038d9c&o=
1253,Apartment,9.9,36,Týnská ulička 607/5 5,cz,Prague 1,3,0.15,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/73774919.jpg?k=2b0401c737e86a599a19d3aa2335b5eab5ee389921c9603f6af5e65b7de9ea33&o=
1254,other,10.0,1,Ve Smečkách 27,cz,Prague 1,0,0.001,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/416279819.jpg?k=86ddf4d05e817849bbe95d13feb5351d19e11cc7e548d3c09b3ce91320df3913&o=
1255,Hotel,0.0,992,Sokolská 1576/68,cz,Prague 2,4,1.3,L2,SILVER,https://cf.bstatic.com/xdata/images/hotel/square600/290227767.jpg?k=74d08497b83bb38c97212bcbdc7318782f6aefbd6370f59f728355d3719beb8b&o=
1256,Hotel,0.0,2375,Řeznická 15,cz,Prague 1,3,0.001,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/16644594.jpg?k=bf106751352817fccc5a0120930af2206f268c98af44d050f15e69c0b4ed2b9b&o=
1257,Hotel,0.0,606,Sámova 1476/1,cz,Prague,2,2.9,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/67982045.jpg?k=1e800a67caa4c2c535cee31499b9dcb6d460e09f45029d0e66372c88677115db&o=
1258,Apartment,9.7,22,Štěpánská 539/9,cz,Prague 2,4,1.2,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/198120127.jpg?k=611c3894a6e09f9016d0eec07ffc7be47e2aa8aed5d0591416b0be547cf316aa&o=
1259,Residence,9.4,320,Maiselova 15,cz,Prague 1,0,0.35,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/89908969.jpg?k=f2b896c554e7b7eda170d65bfb871128305da70c3344ed507c656d5b2a74c1de&o=
1260,Hotel,9.3,1045,Myslíkova 15,cz,Prague 1,4,1.1,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/398529129.jpg?k=1ad9ff17eb69bc8ce5c146c50102715dab32f97051a77e3277df19033c508ed6&o=
1261,other,9.6,27,Římská,cz,Prague 2,4,1.6,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/374546537.jpg?k=b2822ed70b97dfbb4dfd6c4d4bf3b58c362fbb98481a3eb9c378c4e0ebf8b7b0&o=
1262,Apartment,9.9,17,Lidická,cz,Prague 5,0,1.9,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/384937396.jpg?k=24bb09c68c669bf2bfe04be5c6f1032fa9196e18a5a4944fbbede4c47fdef23f&o=
1263,Hotel,9.6,142,U Zlaté Studně 166/4,cz,Prague 1,5,1.2,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/13518037.jpg?k=66b8b2123056990c08f1898d679a99b05d531eb9702d4359c833cca224a96950&o=
1264,Hotel,0.0,1622,Sokolovská 112,cz,Prague 8,4,2.5,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/21001271.jpg?k=72a4feaac968380d77e8f2d456252e0551b5727f0dadf8b26bc9dd8baf1b9b2d&o=
1265,Hotel,9.4,1440,Markétská 1/28,cz,Prague 6,3,4.6,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/409879022.jpg?k=e781f7db02210815236dd80e27859c65701d9ad1150deb7497073076637474bd&o=
1266,other,0.0,249,Malešovská 1644,cz,Prague,3,18.6,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/264164166.jpg?k=2bf357352bf55e4117e35857cb0d046f26281f1523905317a019d713982c98f2&o=
1267,Hotel,0.0,742,Vítězné náměstí 4/684,cz,Prague 6,3,2.3,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/89460419.jpg?k=53de43d427138def1006d90926d38f0793d6494e856bf60b231921023c13bb30&o=
1268,Apartment,0.0,498,Křižíkova 73,cz,Prague 8,3,2.2,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/323316478.jpg?k=8f161beffe899a14e5c98e4a5a3ecd7f812055071ae9dee73f788bc23021fa9a&o=
1269,other,0.0,30,7 Rečkova,cz,Prague 3,3,3.6,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/344607483.jpg?k=d5a0bb4daeeae72731713c95ff2a8a0889323d78879fd4ccf5f306570510dadd&o=
1270,other,0.0,995,Na Porici 1066/27,cz,Prague 1,4,0.001,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/128502085.jpg?k=8baf22085ea169b28abd6b3dd5cdc828f3472510f393371134b9bf1a328ed908&o=
1271,other,0.0,469,Jaromírova 46,cz,Prague 2,2,2.6,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/40883085.jpg?k=2d1ec40e97ef52140d01ae50dba2c0f08491cbf269af5a7f5b079482e09b66c4&o=
1272,Apartment,0.0,1056,Heleny Malířové 9,cz,Prague 6,3,3.1,L2,SILVER,https://cf.bstatic.com/xdata/images/hotel/square600/194279753.jpg?k=a3d17da5b7655b1823c3b2d78633c9071d93e77fc6ed5753ea201c80b87b3caf&o=
1273,other,0.0,483,Petra Rezka 1723/1a,cz,Prague 4,3,3.2,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/163467915.jpg?k=8dc53ad73381371c118b3bb204954ebe7952ef710802de1b64543ef803a04b92&o=
1274,Apartment,0.0,14,Na Folimance,cz,Prague 2,0,2.5,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/401807197.jpg?k=5b5625d964d7f645e75975c5fa1842372d7e35e164811df94856c6c7fcc0526e&o=
1275,other,9.7,1310,Kaprova 13/14,cz,Prague 1,0,0.2,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/88287463.jpg?k=43948450ba464ac901b036e830b4d72981c16180dcdbd402ada6995724723265&o=
1276,Hotel,0.0,343,22 Jívanská,cz,Prague,3,0.014,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/423687863.jpg?k=7b89b5f3eac60c38ed0aca54671cf31ff7b3180b0fda9d0a9a9fb324f27fde59&o=
1277,other,9.5,16,U Průhonu,cz,Prague 7,0,2.6,L2,SILVER,https://cf.bstatic.com/xdata/images/hotel/square600/389092713.jpg?k=0366d2e79317539a78a4a2968816a7137481ba3a5d95d60cebb1730b8f2214ae&o=
1278,other,9.4,16,Rostislavova 1381/8,cz,Prague 4,3,3.3,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/266063479.jpg?k=f4850bd7ed5255440f12b131780c6cf20b5fcaf38eb2662a0ade2095b6d755f1&o=
1279,Apartment,9.5,131,Štěpánská 1742/27,cz,Prague 1,3,1.1,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/214415491.jpg?k=570bf0bb6d23d5334173ed9409fea8c83f864377f118656d176a4c762be58913&o=
1280,Hotel,0.0,485,Sevřená 1302/2,cz,Prague 4,3,3.7,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/85917361.jpg?k=8073726e057e33e9f71dbb00f9efceb03dca5ec69a4fa253d03166b4d10bda93&o=
1281,other,0.0,1693,Vlkova 15,cz,Prague 3,0,1.8,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/146918964.jpg?k=cc72795b6bdbd441fd24f8e127eff39e6bde5323a9f8dc145100cbbefeff250c&o=
1282,Hotel,0.0,366,Keplerova 6,cz,Prague 1,4,2.3,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/402013178.jpg?k=41400c2f9d65f1fd48fd613fb908f0f98636ca65abd2e284ebb1ad28559c05f7&o=
1283,Hotel,9.9,668,"Celetna 7 / 600, Entrance Stupartska 2",cz,Prague 1,5,0.15,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/187337398.jpg?k=d10eed4efe08d3f69b94ae2fb01484df050e32211e77ec07239a27353e272d04&o=
1284,Hotel,9.9,524,Na Kampe 10,cz,Prague 1,4,0.9,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/173339328.jpg?k=66eac619732e8cbbb2a95eeca4025eef7b578190aef39d8d24a6a802ffecf557&o=
1285,Boutique,9.5,434,Jilská 24,cz,Prague 1,4,0.2,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/41891036.jpg?k=eb8aac788a36504136d30a5696d054d61762011ddb38f59fd059d179410b47c6&o=
1286,Apartment,9.7,50,U Půjčovny 6,cz,Prague 1,3,0.8,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/179565122.jpg?k=5ada81b2b12a6390c79a6e5a83588d84ed0270fedc57dae1e065e490ad37e6e2&o=
1287,Apartment,0.0,14,56 Sokolská,cz,Prague 2,3,1.5,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/285817816.jpg?k=fcf0217cdea235c6a3e0d2adc42ad01f8689c86cfe5d07de528ebeeed50828e1&o=
1288,Hotel,0.0,580,Dalimilova 10,cz,Prague 3,3,0.002,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/146980610.jpg?k=01fa6df8dc717e9b8a64279825e5f5350f5623274ca5fd21cd8e8b0510334c8c&o=
1289,Apartment,9.8,21,8 Zlatnicka 13,cz,Prague 1,4,0.9,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/146604159.jpg?k=56540871081cc8e4b016a2b7ede3289173beecae4a7139620985945d7aab45e8&o=
1290,other,0.0,428,Kodaňská 13,cz,Prague,4,2.9,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/253922197.jpg?k=6286adcc17837db8e78e97f08a61382ab32484256b656e1f3bb9c61561142c03&o=
1291,Apartment,9.8,379,Karlova 32/161,cz,Prague 1,3,0.25,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/158732740.jpg?k=64c4aa3e0641a16d072937bb686d27cb60e9e6d13e79d98c34fbf413bcf51b3e&o=
1292,Apartment,10.0,1,Ostrovní 1448/24  3.patro,cz,Prague 1,0,0.8,L2,SILVER,https://cf.bstatic.com/xdata/images/hotel/square600/424021686.jpg?k=6da7acf784ba53156d2088b20b5951a59fa476af6ce6796ec339bba561f4422d&o=
1293,other,0.0,476,K Letišti 916,cz,Prague 6,1,9.3,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/13778252.jpg?k=dd5894cef4ed17e1455b1da20a2adc05c72d9c6edf7ddf632ce78c9b0a17d9b7&o=
1294,other,0.0,18,Starokolínská 306,cz,Prague,4,15.8,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/6960548.jpg?k=4ef0ff6c38b53c0d3508de15bb1d2b5ddee8c5611bfdc187acccd1f6ca7dcf08&o=
1295,Hotel,0.0,1261,Malá Štěpánská 17,cz,Prague 2,4,1.2,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/22047455.jpg?k=be7e54159f9df77c6bc432bc07742902db7e8990757ad2b2f5750fec2df0b377&o=
1296,Apartment,9.5,81,20 Masná,cz,Prague 1,3,0.45,L2,SILVER,https://cf.bstatic.com/xdata/images/hotel/square600/335709807.jpg?k=3fc54d42740daaa6a480628f232df33e30b59bf087e128ef3732040fe41b5b2d&o=
1297,other,9.6,1308,Vaclavske Namesti 59,cz,Prague 1,5,1.1,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/208040458.jpg?k=914b528e341b717bee93bd6bd0c0a5bf6aa60f6c98529d0e7ef32d4193d10250&o=
1299,Hotel,0.0,1255,Fügnerovo náměstí 1865/4,cz,Prague 2,4,1.9,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/86371193.jpg?k=bb328c2365cedd475be78121393ccdd5f9d80ea1a680f6301286f78ef8ac8c55&o=
1306,other,0.0,16,Za Poříčskou bránou 354/19,cz,Prague 8,4,1.5,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/410615560.jpg?k=7576380cc19918edc8f192176fd74d652e79a1a5da9e6a33241fe976888fa99b&o=
1307,Apartment,9.8,403,Šeříková 541/7,cz,Prague 1,4,1.2,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/258292802.jpg?k=3f12674152f9351be7e2474e2f1d9871ac0053b0cbf1c3795a29bd57410d79fd&o=
1308,Hotel,9.7,326,Jánský Vršek 11,cz,Prague 1,4,1.6,L2,SILVER,https://cf.bstatic.com/xdata/images/hotel/square600/185960699.jpg?k=2ed9d8db8bc694b0ad93601047be0019546cd32b60b4356a20b0f6ba97da81bf&o=
1311,Hotel,0.0,1614,Proti Proudu 6,cz,Prague,3,9.2,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/206051051.jpg?k=898d126fd3804a5c141ce2bc558d4e90c0995f344ed5139ac9d51d2622960849&o=
1312,Residence,9.3,207,Rimska 45,cz,Prague 2,3,1.7,L2,SILVER,https://cf.bstatic.com/xdata/images/hotel/square600/374314069.jpg?k=309dd298a18d715c73ab403c0ecc28daeaed4c8d39b4447b042f635a8d29c2fd&o=
1317,Apartment,9.4,9,7 Karlova,cz,Prague 1,3,0.3,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/387276131.jpg?k=c570df927cc85085f40e2b4c77f8e2e057a4b760892dce4cd1dcba20946f4aa1&o=
1321,Hotel,0.0,226,Prokopova 9,cz,Prague 3,2,2.3,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/286426265.jpg?k=e8c4814ea25b97e2e6887cbab9c34ea469646f501ccd9c93b725bf1180401393&o=
1326,Apartment,0.0,112,Řehořova 938/15,cz,Prague 3,3,1.5,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/123648151.jpg?k=da24644e07c0aa0189115105f41fe84a38c324912ee4a8e0051f806818e373e8&o=
1328,Hotel,9.3,1987,Křemencova 13,cz,Prague 1,3,0.001,L2,SILVER,https://cf.bstatic.com/xdata/images/hotel/square600/379502089.jpg?k=a5fc675c2c8c8964e71d2c253517ce0facd94c5bfb523206f50deb6d17c6d9e6&o=
1329,Apartment,9.6,3212,Václavské náměstí 36,cz,Prague 1,4,0.7,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/225868290.jpg?k=53cc4a5b31aa33f5e6cca43f97f232e03fe167eb8025b86bd11dddff9015ad90&o=
1331,Hotel,9.5,889,Truhlářská 23,cz,Prague 1,4,0.8,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/49792836.jpg?k=ff0d3eef6cdac2cd0e0f8e41136558c9311b75dcbf11a760804af02ba89e694f&o=
1332,Residence,0.0,606,U Mlýnského kanálu,cz,Prague 8,3,2.4,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/225301759.jpg?k=c49a14ea26ebea843de7e9ef2c5fc9cc5ec9cb4c5228c5f0500cb1c311607935&o=
1334,other,0.0,1109,Stitneho 13,cz,Prague 3,3,2.1,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/153716199.jpg?k=83fb8cc78eed469e234c0e2c4eef3e8531f94e9e9c48b0690cddc0f4e9d8ffa0&o=
1342,Apartment,0.0,394,Roháčova 10,cz,Prague 3,4,2.4,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/80294326.jpg?k=ce0993cc190ddcff622f3e3636717d1b11ba10397237fb489e0f5545a9ec02f4&o=
1344,other,0.0,911,676 Tupolevova,cz,Prague,4,8.8,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/374669189.jpg?k=c076ce21a32626d2955c70b54ca00734852d1bdc8aa11f7cd686e1ab7083c3b3&o=
1360,Hotel,9.7,1127,Celetna 11 / Stupartska 6,cz,Prague 1,4,0.2,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/109451973.jpg?k=a19e08ea07273fc944415fa37ff0794a88d530e54d52cf6f78c8ed8b57690b82&o=
1362,Hotel,9.6,2733,Truhlarska 10,cz,Prague 1,3,0.7,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/205092908.jpg?k=b279718f271cf030bdc4114e2517be03d7e436ea8cdea07fb543a17d9560b11b&o=
1363,Apartment,9.4,85,Opletalova 10,cz,Prague 1,3,0.9,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/141140633.jpg?k=9ef5d9977cf26926011922f313032c34e3c185c6e528b33dfbb81b6b212f5b0b&o=
1365,Hotel,0.0,391,Stechovicka 2296,cz,Prague,3,5.9,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/400544451.jpg?k=696656d91a823b14a5df3a37bccdedc5c83b0cfc32072a4dfb61e56b4387d3d3&o=
1366,Apartment,0.0,275,1 Kurta Konráda,cz,Prague 9,3,5.2,L0,NONE,https://cf.bstatic.com/xdata/images/hotel/square600/283610063.jpg?k=dd2cd06afc001d00035850df59aa5ae91f3156a94dc09cec813d9cc83140ae15&o=
1371,Hotel,0.0,502,Tylovo namesti 15/3,cz,Prague 2,4,1.6,L2,SILVER,https://cf.bstatic.com/xdata/images/hotel/square600/269482992.jpg?k=05afb7f5c1399464e85239c829d417c469ad01f4af9c2b08bafc7327334e5b20&o=
1372,Hotel,9.7,1100,Kozna 12,cz,Prague 1,3,0.1,L1,BRONZE,https://cf.bstatic.com/xdata/images/hotel/square600/267571690.jpg?k=bc47f77cb081ebdf1465c5a3cc3f1f054b169e21214b46a4ff357be5365a931a&o=
